(buy(514)) --> (buy(48)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(514)) --> (buy(204)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(514)) --> (buy(358)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(514)) --> (buy(371)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(514)) --> (buy(564)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(514)) --> (buy(570)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(514)) --> (buy(630)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(514)) --> (buy(880)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(514)) --> (buy(888)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(514)) --> (buy(1007)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(514)) --> (buy(1017)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(514)) --> (buy(1024)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(514)) --> (buy(1130)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(514)) --> (buy(1473)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(514)) --> (buy(1477)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(514)) --> (buy(1523)), {C=0.08333333333333334, S=0.00048633401420095323}
