(buy(1467)) --> (buy(62)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(148)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(312)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(325)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(358)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1467)) --> (buy(385)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(404)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(406)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1467)) --> (buy(442)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1467)) --> (buy(446)), {C=0.10606060606060605, S=0.0006808676198813345}
(buy(1467)) --> (buy(482)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(498)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(519)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(609)), {C=0.10606060606060605, S=0.0006808676198813345}
(buy(1467)) --> (buy(725)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(768)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1467)) --> (buy(788)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(896)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(924)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(929)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(951)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(966)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(967)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(968)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1467)) --> (buy(984)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1022)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1041)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1044)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1057)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1124)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1174)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1184)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1224)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1245)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1247)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1354)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1424)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1467)) --> (buy(1452)), {C=0.07575757575757576, S=0.00048633401420095323}
