(buy(75)) --> (buy(168)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(75)) --> (buy(421)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(75)) --> (buy(442)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(75)) --> (buy(551)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(75)) --> (buy(951)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(75)) --> (buy(1062)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(75)) --> (buy(1150)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(75)) --> (buy(1161)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(75)) --> (buy(1373)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(75)) --> (buy(1387)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(75)) --> (buy(1440)), {C=0.0892857142857143, S=0.00048633401420095323}
