(buy(292)) --> (buy(42)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(59)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(375)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(542)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(292)) --> (buy(569)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(725)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(749)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(765)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(826)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(851)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(869)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(881)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(968)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(292)) --> (buy(1162)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(1174)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(1247)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(1257)), {C=0.078125, S=0.00048633401420095323}
(buy(292)) --> (buy(1353)), {C=0.078125, S=0.00048633401420095323}
