(buy(608)) --> (buy(116)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(119)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(608)) --> (buy(186)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(290)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(501)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(575)), {C=0.11864406779661016, S=0.0006808676198813345}
(buy(608)) --> (buy(609)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(746)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(834)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(947)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(984)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(1193)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(1357)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(608)) --> (buy(1384)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(608)) --> (buy(1411)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(608)) --> (buy(1470)), {C=0.0847457627118644, S=0.00048633401420095323}
