(buy(982)) --> (buy(25)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(83)), {C=0.1111111111111111, S=0.0006808676198813345}
(buy(982)) --> (buy(184)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(246)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(414)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(483)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(549)), {C=0.1111111111111111, S=0.0006808676198813345}
(buy(982)) --> (buy(590)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(600)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(883)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(905)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(933)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(988)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(1132)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(982)) --> (buy(1133)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(1425)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(982)) --> (buy(1431)), {C=0.09523809523809523, S=0.0005836008170411438}
