(buy(710)) --> (buy(157)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(710)) --> (buy(194)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(710)) --> (buy(384)), {C=0.11999999999999998, S=0.0005836008170411438}
(buy(710)) --> (buy(419)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(710)) --> (buy(443)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(710)) --> (buy(477)), {C=0.11999999999999998, S=0.0005836008170411438}
(buy(710)) --> (buy(481)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(710)) --> (buy(680)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(710)) --> (buy(711)), {C=0.11999999999999998, S=0.0005836008170411438}
(buy(710)) --> (buy(854)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(710)) --> (buy(1260)), {C=0.11999999999999998, S=0.0005836008170411438}
(buy(710)) --> (buy(1526)), {C=0.09999999999999999, S=0.00048633401420095323}
