(buy(1369)) --> (buy(68)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1369)) --> (buy(387)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1369)) --> (buy(399)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(1369)) --> (buy(480)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1369)) --> (buy(593)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1369)) --> (buy(636)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1369)) --> (buy(976)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1369)) --> (buy(1249)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1369)) --> (buy(1342)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1369)) --> (buy(1480)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1369)) --> (buy(1509)), {C=0.0892857142857143, S=0.00048633401420095323}
