(buy(1057)) --> (buy(8)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(1057)) --> (buy(148)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(315)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(404)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(491)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(614)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(691)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(768)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(978)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(1291)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(1359)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(1467)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1057)) --> (buy(1473)), {C=0.08771929824561403, S=0.00048633401420095323}
