(buy(1192)) --> (buy(61)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1192)) --> (buy(83)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1192)) --> (buy(160)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1192)) --> (buy(312)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1192)) --> (buy(379)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1192)) --> (buy(549)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1192)) --> (buy(722)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(1192)) --> (buy(915)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(1192)) --> (buy(1165)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1192)) --> (buy(1169)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1192)) --> (buy(1198)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1192)) --> (buy(1288)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1192)) --> (buy(1292)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1192)) --> (buy(1375)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1192)) --> (buy(1428)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1192)) --> (buy(1508)), {C=0.0967741935483871, S=0.0005836008170411438}
