(buy(816)) --> (buy(40)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(816)) --> (buy(344)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(510)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(527)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(590)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(816)) --> (buy(660)), {C=0.12727272727272726, S=0.0006808676198813345}
(buy(816)) --> (buy(767)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(833)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(856)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(882)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(1002)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(1003)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(1020)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(1176)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(816)) --> (buy(1458)), {C=0.09090909090909091, S=0.00048633401420095323}
