(buy(1129)) --> (buy(25)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(27)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(43)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(73)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(150)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(1129)) --> (buy(513)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(795)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(799)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(985)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(1046)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(1279)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(1383)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1129)) --> (buy(1439)), {C=0.10714285714285714, S=0.0005836008170411438}
