(buy(1171)) --> (buy(162)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1171)) --> (buy(228)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(405)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(485)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(582)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(639)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(689)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(778)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(805)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1171)) --> (buy(916)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(938)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(960)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(1048)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1171)) --> (buy(1254)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(1321)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1171)) --> (buy(1354)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(1171)) --> (buy(1452)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1171)) --> (buy(1480)), {C=0.08064516129032259, S=0.00048633401420095323}
