(buy(1389)) --> (buy(6)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(140)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(146)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(330)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(445)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(447)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(580)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(663)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(706)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(813)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(863)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(873)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(875)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(931)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(1028)), {C=0.078125, S=0.00048633401420095323}
(buy(1389)) --> (buy(1079)), {C=0.10937499999999999, S=0.0006808676198813345}
