(buy(362)) --> (buy(252)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(362)) --> (buy(302)), {C=0.11764705882352942, S=0.0007781344227215252}
(buy(362)) --> (buy(379)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(362)) --> (buy(385)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(362)) --> (buy(410)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(445)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(452)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(455)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(485)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(521)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(580)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(606)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(712)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(362)) --> (buy(772)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(778)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(362)) --> (buy(855)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(362)) --> (buy(861)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(968)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(971)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(1461)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(362)) --> (buy(1537)), {C=0.08823529411764705, S=0.0005836008170411438}
