(buy(1428)) --> (buy(27)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(41)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(46)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(53)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(103)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(256)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(403)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(471)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(476)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(481)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(567)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(639)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(1428)) --> (buy(768)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(822)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(845)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(1428)) --> (buy(895)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(929)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(936)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(1428)) --> (buy(938)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(951)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1019)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1035)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1162)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1179)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1192)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(1428)) --> (buy(1201)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1206)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1222)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1262)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1266)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1355)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1418)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1428)) --> (buy(1501)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(1428)) --> (buy(1518)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(1428)) --> (buy(1554)), {C=0.07246376811594203, S=0.00048633401420095323}
