(buy(146)) --> (buy(90)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(146)) --> (buy(143)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(146)) --> (buy(199)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(146)) --> (buy(445)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(146)) --> (buy(449)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(146)) --> (buy(456)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(146)) --> (buy(522)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(146)) --> (buy(765)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(146)) --> (buy(928)), {C=0.12962962962962962, S=0.0006808676198813345}
(buy(146)) --> (buy(1246)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(146)) --> (buy(1295)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(146)) --> (buy(1388)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(146)) --> (buy(1389)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(146)) --> (buy(1448)), {C=0.0925925925925926, S=0.00048633401420095323}
