(buy(400)) --> (buy(21)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(44)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(90)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(118)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(127)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(150)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(184)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(284)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(317)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(389)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(394)), {C=0.10144927536231883, S=0.0006808676198813345}
(buy(400)) --> (buy(433)), {C=0.10144927536231883, S=0.0006808676198813345}
(buy(400)) --> (buy(483)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(517)), {C=0.10144927536231883, S=0.0006808676198813345}
(buy(400)) --> (buy(521)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(565)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(576)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(633)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(833)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(400)) --> (buy(889)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(895)), {C=0.10144927536231883, S=0.0006808676198813345}
(buy(400)) --> (buy(968)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(400)) --> (buy(1020)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(1059)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(1068)), {C=0.10144927536231883, S=0.0006808676198813345}
(buy(400)) --> (buy(1178)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(1231)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(1291)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(1319)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(1352)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(1388)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(400)) --> (buy(1415)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(400)) --> (buy(1438)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(1458)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(400)) --> (buy(1463)), {C=0.11594202898550726, S=0.0007781344227215252}
(buy(400)) --> (buy(1542)), {C=0.07246376811594203, S=0.00048633401420095323}
