(buy(536)) --> (buy(36)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(536)) --> (buy(48)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(226)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(320)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(349)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(536)) --> (buy(503)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(536)) --> (buy(529)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(609)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(673)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(769)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(536)) --> (buy(923)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(1008)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(1091)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(1164)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(1222)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(1401)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(536)) --> (buy(1495)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(1518)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(1521)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(536)) --> (buy(1538)), {C=0.07692307692307693, S=0.00048633401420095323}
