(buy(1388)) --> (buy(80)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1388)) --> (buy(146)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1388)) --> (buy(216)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1388)) --> (buy(400)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1388)) --> (buy(463)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1388)) --> (buy(507)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1388)) --> (buy(645)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(1388)) --> (buy(812)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1388)) --> (buy(929)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1388)) --> (buy(972)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1388)) --> (buy(1172)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1388)) --> (buy(1438)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1388)) --> (buy(1504)), {C=0.11666666666666665, S=0.0006808676198813345}
