(buy(1141)) --> (buy(282)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1141)) --> (buy(375)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1141)) --> (buy(398)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1141)) --> (buy(525)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1141)) --> (buy(726)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1141)) --> (buy(748)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1141)) --> (buy(931)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1141)) --> (buy(1076)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1141)) --> (buy(1241)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1141)) --> (buy(1426)), {C=0.11538461538461538, S=0.0005836008170411438}
(buy(1141)) --> (buy(1490)), {C=0.09615384615384616, S=0.00048633401420095323}
