(buy(979)) --> (buy(76)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(979)) --> (buy(91)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(979)) --> (buy(107)), {C=0.11864406779661016, S=0.0006808676198813345}
(buy(979)) --> (buy(393)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(979)) --> (buy(402)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(979)) --> (buy(579)), {C=0.11864406779661016, S=0.0006808676198813345}
(buy(979)) --> (buy(663)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(979)) --> (buy(946)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(979)) --> (buy(969)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(979)) --> (buy(1322)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(979)) --> (buy(1418)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(979)) --> (buy(1422)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(979)) --> (buy(1538)), {C=0.10169491525423728, S=0.0005836008170411438}
