(buy(882)) --> (buy(84)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(882)) --> (buy(90)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(882)) --> (buy(133)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(882)) --> (buy(299)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(882)) --> (buy(349)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(882)) --> (buy(356)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(882)) --> (buy(416)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(882)) --> (buy(472)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(882)) --> (buy(545)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(882)) --> (buy(816)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(882)) --> (buy(844)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(882)) --> (buy(849)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(882)) --> (buy(859)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(882)) --> (buy(905)), {C=0.09999999999999999, S=0.0006808676198813345}
(buy(882)) --> (buy(925)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(882)) --> (buy(938)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(882)) --> (buy(948)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(882)) --> (buy(1305)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(882)) --> (buy(1491)), {C=0.08571428571428572, S=0.0005836008170411438}
