(buy(1337)) --> (buy(6)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(18)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(29)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(89)), {C=0.10606060606060605, S=0.0006808676198813345}
(buy(1337)) --> (buy(245)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(274)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(394)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(409)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(594)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(755)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(806)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(832)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(894)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(907)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(921)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(1155)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(1231)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1337)) --> (buy(1277)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1337)) --> (buy(1305)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1337)) --> (buy(1514)), {C=0.07575757575757576, S=0.00048633401420095323}
