(buy(1176)) --> (buy(184)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(194)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(233)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(338)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(344)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1176)) --> (buy(460)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(466)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(522)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(593)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1176)) --> (buy(660)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1176)) --> (buy(816)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(860)), {C=0.1111111111111111, S=0.0006808676198813345}
(buy(1176)) --> (buy(926)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(962)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1036)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1053)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1093)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1153)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1166)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1197)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1199)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1176)) --> (buy(1204)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1297)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1336)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1176)) --> (buy(1353)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1386)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1396)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1435)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1443)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1176)) --> (buy(1470)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1176)) --> (buy(1476)), {C=0.07936507936507937, S=0.00048633401420095323}
