(buy(369)) --> (buy(43)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(104)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(163)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(176)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(319)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(369)) --> (buy(368)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(485)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(535)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(540)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(617)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(991)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(1166)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(1295)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(369)) --> (buy(1452)), {C=0.08620689655172414, S=0.00048633401420095323}
