(buy(643)) --> (buy(107)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(643)) --> (buy(293)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(316)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(416)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(493)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(526)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(587)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(643)) --> (buy(660)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(932)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(959)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(1152)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(1185)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(1342)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(1392)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(643)) --> (buy(1423)), {C=0.0819672131147541, S=0.00048633401420095323}
