(buy(1137)) --> (buy(22)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1137)) --> (buy(112)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1137)) --> (buy(404)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1137)) --> (buy(454)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1137)) --> (buy(590)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1137)) --> (buy(627)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1137)) --> (buy(654)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1137)) --> (buy(655)), {C=0.12244897959183672, S=0.0005836008170411438}
(buy(1137)) --> (buy(854)), {C=0.12244897959183672, S=0.0005836008170411438}
(buy(1137)) --> (buy(1031)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1137)) --> (buy(1079)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1137)) --> (buy(1403)), {C=0.14285714285714282, S=0.0006808676198813345}
(buy(1137)) --> (buy(1470)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1137)) --> (buy(1492)), {C=0.12244897959183672, S=0.0005836008170411438}
