(buy(946)) --> (buy(70)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(946)) --> (buy(175)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(330)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(447)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(563)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(946)) --> (buy(574)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(946)) --> (buy(728)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(730)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(823)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(830)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(896)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(946)) --> (buy(945)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(979)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(946)) --> (buy(1006)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(1045)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(946)) --> (buy(1179)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(946)) --> (buy(1212)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(1217)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(946)) --> (buy(1477)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(946)) --> (buy(1554)), {C=0.0967741935483871, S=0.0005836008170411438}
