(buy(43)) --> (buy(66)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(186)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(203)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(369)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(375)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(409)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(447)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(43)) --> (buy(486)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(43)) --> (buy(493)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(43)) --> (buy(519)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(533)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(573)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(579)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(43)) --> (buy(638)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(645)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(755)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(791)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(823)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(902)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(965)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(1019)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(43)) --> (buy(1030)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(1031)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(43)) --> (buy(1042)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(1078)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(1129)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(1245)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(1291)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(1334)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(1350)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(43)) --> (buy(1401)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(43)) --> (buy(1452)), {C=0.0746268656716418, S=0.00048633401420095323}
