(buy(1006)) --> (buy(73)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(174)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(353)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1006)) --> (buy(385)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(413)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(484)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(496)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(557)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(1006)) --> (buy(604)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(607)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1006)) --> (buy(660)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(696)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(823)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(916)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(946)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(1007)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(1249)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(1376)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(1406)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1006)) --> (buy(1554)), {C=0.08333333333333334, S=0.00048633401420095323}
