(buy(1339)) --> (buy(301)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(427)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(529)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(544)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(585)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(606)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1339)) --> (buy(663)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(730)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(806)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(934)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(956)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(968)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(993)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1339)) --> (buy(1150)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(1156)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(1249)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(1250)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(1349)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(1378)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(1418)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(1422)), {C=0.10606060606060605, S=0.0006808676198813345}
(buy(1339)) --> (buy(1506)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1339)) --> (buy(1512)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1339)) --> (buy(1548)), {C=0.10606060606060605, S=0.0006808676198813345}
