(buy(934)) --> (buy(21)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(29)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(73)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(124)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(312)), {C=0.1111111111111111, S=0.0006808676198813345}
(buy(934)) --> (buy(318)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(368)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(385)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(391)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(934)) --> (buy(501)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(544)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(725)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(934)) --> (buy(751)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(812)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(813)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(845)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(883)), {C=0.1111111111111111, S=0.0006808676198813345}
(buy(934)) --> (buy(937)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(1013)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(1063)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(934)) --> (buy(1090)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(1153)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(1254)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(934)) --> (buy(1267)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(934)) --> (buy(1300)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(1319)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(1339)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(934)) --> (buy(1554)), {C=0.07936507936507937, S=0.00048633401420095323}
