(buy(1014)) --> (buy(138)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1014)) --> (buy(398)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1014)) --> (buy(645)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1014)) --> (buy(743)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1014)) --> (buy(745)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1014)) --> (buy(804)), {C=0.125, S=0.0006808676198813345}
(buy(1014)) --> (buy(904)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1014)) --> (buy(908)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1014)) --> (buy(1020)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(1014)) --> (buy(1235)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1014)) --> (buy(1353)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1014)) --> (buy(1363)), {C=0.10714285714285714, S=0.0005836008170411438}
