(buy(61)) --> (buy(221)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(61)) --> (buy(290)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(61)) --> (buy(404)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(61)) --> (buy(580)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(61)) --> (buy(897)), {C=0.13333333333333333, S=0.0007781344227215252}
(buy(61)) --> (buy(943)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(61)) --> (buy(1112)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(61)) --> (buy(1192)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(61)) --> (buy(1203)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(61)) --> (buy(1246)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(61)) --> (buy(1276)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(61)) --> (buy(1436)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(61)) --> (buy(1452)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(61)) --> (buy(1479)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(61)) --> (buy(1519)), {C=0.09999999999999999, S=0.0005836008170411438}
