(buy(1042)) --> (buy(24)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1042)) --> (buy(43)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1042)) --> (buy(466)), {C=0.11475409836065573, S=0.0006808676198813345}
(buy(1042)) --> (buy(518)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1042)) --> (buy(637)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1042)) --> (buy(666)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1042)) --> (buy(679)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1042)) --> (buy(942)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1042)) --> (buy(1086)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1042)) --> (buy(1368)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1042)) --> (buy(1412)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1042)) --> (buy(1462)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1042)) --> (buy(1536)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1042)) --> (buy(1558)), {C=0.0819672131147541, S=0.00048633401420095323}
