(buy(842)) --> (buy(226)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(842)) --> (buy(394)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(842)) --> (buy(416)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(842)) --> (buy(520)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(842)) --> (buy(549)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(842)) --> (buy(665)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(842)) --> (buy(1132)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(842)) --> (buy(1268)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(842)) --> (buy(1282)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(842)) --> (buy(1378)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(842)) --> (buy(1524)), {C=0.08333333333333334, S=0.00048633401420095323}
