(buy(1182)) --> (buy(67)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(1182)) --> (buy(201)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(1182)) --> (buy(284)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(1182)) --> (buy(440)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(1182)) --> (buy(560)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(1182)) --> (buy(617)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(1182)) --> (buy(648)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(1182)) --> (buy(753)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(1182)) --> (buy(832)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(1182)) --> (buy(1022)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(1182)) --> (buy(1280)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(1182)) --> (buy(1282)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(1182)) --> (buy(1405)), {C=0.09090909090909091, S=0.00048633401420095323}
