(buy(887)) --> (buy(22)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(176)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(371)), {C=0.13114754098360656, S=0.0007781344227215252}
(buy(887)) --> (buy(399)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(437)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(454)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(500)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(528)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(887)) --> (buy(898)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(1009)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(1020)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(1097)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(1103)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(887)) --> (buy(1110)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(887)) --> (buy(1124)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(1313)), {C=0.11475409836065573, S=0.0006808676198813345}
(buy(887)) --> (buy(1324)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(1376)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(887)) --> (buy(1396)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(887)) --> (buy(1530)), {C=0.0819672131147541, S=0.00048633401420095323}
