(buy(552)) --> (buy(63)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(552)) --> (buy(226)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(552)) --> (buy(835)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(552)) --> (buy(993)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(552)) --> (buy(1068)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(552)) --> (buy(1209)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(552)) --> (buy(1278)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(552)) --> (buy(1295)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(552)) --> (buy(1301)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(552)) --> (buy(1411)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(552)) --> (buy(1501)), {C=0.11320754716981131, S=0.0005836008170411438}
