(buy(671)) --> (buy(53)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(671)) --> (buy(182)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(671)) --> (buy(250)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(671)) --> (buy(364)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(671)) --> (buy(421)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(671)) --> (buy(938)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(671)) --> (buy(1117)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(671)) --> (buy(1147)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(671)) --> (buy(1154)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(671)) --> (buy(1231)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(671)) --> (buy(1254)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(671)) --> (buy(1353)), {C=0.0967741935483871, S=0.0005836008170411438}
